2026-03-12 21:45:04.823  7577-8220  ProfileInstaller        com.smssync.sms_sync_mobile          D  Installing profile for com.smssync.sms_sync_mobile
2026-03-12 21:45:05.162  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Ignored notification pkg=com.android.mms.service, title=阿里云, text=【阿里云】您正在进行短信登录，验证码595247，切勿将验证码泄露于他人，本条验证码有效期15分钟。
2026-03-12 21:45:07.047  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Processing 5 pending native SMS item(s), trigger=periodic
2026-03-12 21:45:08.067  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Pending SMS delivered to server via temporary socket, source=sms-receiver
2026-03-12 21:45:08.081  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Ignored notification pkg=com.android.mms.service, title=阿里云, text=【阿里云】您正在进行短信登录，验证码595247，切勿将验证码泄露于他人，本条验证码有效期15分钟。
2026-03-12 21:45:08.081  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Ignored notification pkg=com.android.mms.service, title=阿里云, text=【阿里云】您正在进行短信登录，验证码101436，切勿将验证码泄露于他人，本条验证码有效期15分钟。
2026-03-12 21:45:08.086  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Skipped duplicate notification candidate from com.android.mms.service
2026-03-12 21:45:08.090  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=火山引擎, body=【火山引擎】验证码： 135106 。您正在进行身份验证，需要进行验证码校验（10分钟内有效），请勿向任何人提供此验证码...
2026-03-12 21:45:08.090  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Skipped duplicate SMS from notification-listener
2026-03-12 21:45:08.090  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Skipped duplicate notification candidate from com.android.mms.service
2026-03-12 21:45:08.094  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=BOSS直聘, body=【BOSS直聘】登录验证码：031822，30分钟内有效。工作人员不会向您索要验证码，切勿将验证码提供给他人，谨防被骗。
2026-03-12 21:45:08.094  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Skipped duplicate SMS from notification-listener
2026-03-12 21:45:08.098  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=ToDesk, body=【ToDesk远控】验证码为：431839，您正在登录，若非本人操作，请勿泄漏。
2026-03-12 21:45:08.098  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Skipped duplicate SMS from notification-listener
2026-03-12 21:45:08.102  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Ignored notification pkg=com.android.mms.service, title=鹰角网络, text=【鹰角网络】《明日方舟：终末地》「新潮起·故渊离」版本开启！启程福利追加，参与新活动可得「特许寻访凭证」×10！新区域、...
2026-03-12 21:45:09.075  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Pending SMS delivered to server via temporary socket, source=notification-listener
2026-03-12 21:45:10.089  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Pending SMS delivered to server via temporary socket, source=notification-listener
2026-03-12 21:45:11.107  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Pending SMS delivered to server via temporary socket, source=notification-listener
2026-03-12 21:45:12.127  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Pending SMS delivered to server via temporary socket, source=notification-listener
2026-03-12 21:45:15.885  7577-7590  sms_sync_mobile         com.smssync.sms_sync_mobile          I  Forcing GC for allocation-inactive process
2026-03-12 21:45:15.924  7577-7590  sms_sync_mobile         com.smssync.sms_sync_mobile          I  Background concurrent copying GC freed 2493KB AllocSpace bytes, 75(2424KB) LOS objects, 74% free, 2072KB(1652KB_16KB)/8216KB, 2, itvl 21.478s, cpu 35.973ms, paused 87us,13us total 38.053ms
2026-03-12 21:45:49.358  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Ignored notification pkg=com.android.mms.service, title=鹰角网络, text=【鹰角网络】《明日方舟：终末地》「新潮起·故渊离」版本开启！启程福利追加，参与新活动可得「特许寻访凭证」×10！新区域、...
2026-03-12 21:45:49.362  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Skipped duplicate notification candidate from com.android.mms.service
2026-03-12 21:45:49.373  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=BOSS直聘, body=【BOSS直聘】登录验证码：031822，30分钟内有效。工作人员不会向您索要验证码，切勿将验证码提供给他人，谨防被骗。
2026-03-12 21:45:49.373  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Method channel unavailable for notification-listener, queueing for background runtime
2026-03-12 21:45:49.382  7577-7577  BgServiceStarter        com.smssync.sms_sync_mobile          D  Requested background service start, reason=notification-listener-no-channel
2026-03-12 21:45:49.382  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Queued pending SMS from notification-listener for background delivery
2026-03-12 21:45:49.397  7577-7577  BackgroundService       com.smssync.sms_sync_mobile          V  Service already running, using existing service
2026-03-12 21:45:49.400  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=火山引擎, body=【火山引擎】验证码： 135106 。您正在进行身份验证，需要进行验证码校验（10分钟内有效），请勿向任何人提供此验证码...
2026-03-12 21:45:49.400  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Method channel unavailable for notification-listener, queueing for background runtime
2026-03-12 21:45:49.402  7577-7577  BgServiceStarter        com.smssync.sms_sync_mobile          D  Requested background service start, reason=notification-listener-no-channel
2026-03-12 21:45:49.403  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Queued pending SMS from notification-listener for background delivery
2026-03-12 21:45:49.403  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Skipped duplicate notification candidate from com.android.mms.service
2026-03-12 21:45:49.403  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=火山引擎, body=【火山引擎】验证码： 365864 。您正在进行身份验证，需要进行验证码校验（10分钟内有效），请勿向任何人提供此验证码...
2026-03-12 21:45:49.404  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Method channel unavailable for notification-listener, queueing for background runtime
2026-03-12 21:45:49.406  7577-7577  BgServiceStarter        com.smssync.sms_sync_mobile          D  Requested background service start, reason=notification-listener-no-channel
2026-03-12 21:45:49.407  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Queued pending SMS from notification-listener for background delivery
2026-03-12 21:45:49.407  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Ignored notification pkg=com.android.mms.service, title=阿里云, text=【阿里云】您正在进行短信登录，验证码101436，切勿将验证码泄露于他人，本条验证码有效期15分钟。
2026-03-12 21:45:49.409  7577-7577  BackgroundService       com.smssync.sms_sync_mobile          V  Service already running, using existing service
2026-03-12 21:45:49.414  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Ignored notification pkg=com.android.mms.service, title=阿里云, text=【阿里云】您正在进行短信登录，验证码595247，切勿将验证码泄露于他人，本条验证码有效期15分钟。
2026-03-12 21:45:49.415  7577-7577  BackgroundService       com.smssync.sms_sync_mobile          V  Service already running, using existing service
2026-03-12 21:45:49.428  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=鹰角网络, body=【鹰角网络】验证码：838956。此验证码只用于鹰角账号登录使用，请勿将此信息以任何形式告知他人！30分钟内有效。
2026-03-12 21:45:49.428  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Method channel unavailable for notification-listener, queueing for background runtime
2026-03-12 21:45:49.430  7577-7577  BgServiceStarter        com.smssync.sms_sync_mobile          D  Requested background service start, reason=notification-listener-no-channel
2026-03-12 21:45:49.431  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Queued pending SMS from notification-listener for background delivery
2026-03-12 21:45:49.432  7577-7577  BackgroundService       com.smssync.sms_sync_mobile          V  Service already running, using existing service
2026-03-12 21:45:52.038  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Processing 4 pending native SMS item(s), trigger=periodic
2026-03-12 21:45:52.361  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Skipped duplicate notification candidate from com.android.mms.service
2026-03-12 21:45:52.378  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Ignored notification pkg=com.android.mms.service, title=阿里云, text=【阿里云】您正在进行短信登录，验证码595247，切勿将验证码泄露于他人，本条验证码有效期15分钟。
2026-03-12 21:45:52.385  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Ignored notification pkg=com.android.mms.service, title=阿里云, text=【阿里云】您正在进行短信登录，验证码101436，切勿将验证码泄露于他人，本条验证码有效期15分钟。
2026-03-12 21:45:52.400  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=火山引擎, body=【火山引擎】验证码： 365864 。您正在进行身份验证，需要进行验证码校验（10分钟内有效），请勿向任何人提供此验证码...
2026-03-12 21:45:52.400  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Skipped duplicate SMS from notification-listener
2026-03-12 21:45:52.411  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=火山引擎, body=【火山引擎】验证码： 135106 。您正在进行身份验证，需要进行验证码校验（10分钟内有效），请勿向任何人提供此验证码...
2026-03-12 21:45:52.411  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Skipped duplicate SMS from notification-listener
2026-03-12 21:45:52.412  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Skipped duplicate notification candidate from com.android.mms.service
2026-03-12 21:45:52.414  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=BOSS直聘, body=【BOSS直聘】登录验证码：031822，30分钟内有效。工作人员不会向您索要验证码，切勿将验证码提供给他人，谨防被骗。
2026-03-12 21:45:52.415  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Skipped duplicate SMS from notification-listener
2026-03-12 21:45:52.419  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Accepted notification SMS pkg=com.android.mms.service, from=ToDesk, body=【ToDesk远控】验证码为：431839，您正在登录，若非本人操作，请勿泄漏。
2026-03-12 21:45:52.420  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Method channel unavailable for notification-listener, queueing for background runtime
2026-03-12 21:45:52.430  7577-7577  BgServiceStarter        com.smssync.sms_sync_mobile          D  Requested background service start, reason=notification-listener-no-channel
2026-03-12 21:45:52.432  7577-7577  NativeSmsRelay          com.smssync.sms_sync_mobile          D  Queued pending SMS from notification-listener for background delivery
2026-03-12 21:45:52.437  7577-7577  BackgroundService       com.smssync.sms_sync_mobile          V  Service already running, using existing service
2026-03-12 21:45:52.440  7577-7577  SmsNotifListener        com.smssync.sms_sync_mobile          D  Ignored notification pkg=com.android.mms.service, title=鹰角网络, text=【鹰角网络】《明日方舟：终末地》「新潮起·故渊离」版本开启！启程福利追加，参与新活动可得「特许寻访凭证」×10！新区域、...
2026-03-12 21:45:53.052  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Pending SMS delivered to server via temporary socket, source=notification-listener
2026-03-12 21:45:54.061  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Pending SMS delivered to server via temporary socket, source=notification-listener
2026-03-12 21:45:55.030  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Processing 1 pending native SMS item(s), trigger=periodic
2026-03-12 21:45:55.078  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Pending SMS delivered to server via temporary socket, source=notification-listener
2026-03-12 21:45:56.043  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Pending SMS delivered to server via temporary socket, source=notification-listener
2026-03-12 21:45:56.092  7577-7577  flutter                 com.smssync.sms_sync_mobile          I  Pending SMS delivered to server via temporary socket, source=notification-listener
